minority,lowengpro,age18or65,lowinc,TAZ
0,0,0,0,211087
0,0,0,0,211088
0,0,0,0,211089
0,0,0,0,211090
0,0,0,0,211091
0,0,0,0,211092
0,0,0,0,211093
0,0,0,0,211094
0,0,0,0,211095
0,0,0,0,211096
0,0,0,0,211097
0,0,0,0,211098
0,0,0,0,211099
0,0,0,0,211100
0,0,0,0,211101
0,0,0,0,211102
0,0,0,0,211103
0,0,0,0,211104
0,0,0,0,211105
0,0,0,0,211106
0,0,0,0,211107
0,0,0,0,211108
0,0,0,0,211109
0,0,0,0,211110
0,0,0,0,211111
0,0,0,0,211112
0,0,0,0,211113
0,0,0,0,211114
0,0,0,0,211115
0,0,0,0,211116
0,0,0,0,211117
0,0,0,0,211118
0,0,0,0,211119
0,0,0,0,211120
0,0,0,0,211121
0,0,0,0,211122
0,0,0,0,211123
0,0,0,0,211124
0,0,0,0,211125
0,0,0,0,211126
0,0,0,0,211127
0,0,0,0,211128
0,0,0,0,211129
0,0,0,0,211130
0,0,0,0,211131
0,0,0,0,211132
0,0,0,0,211133
0,0,0,0,211134
0,0,0,0,211135
0,0,0,0,211136
0,0,0,0,211137
0,0,0,0,211138
0,0,0,0,211139
0,0,0,0,211140
0,0,0,0,211141
0,0,0,0,211142
0,0,0,0,211143
0,0,0,0,211144
0,0,0,0,211145
0,0,0,0,211146
0,0,0,0,211147
0,0,0,0,211148
0,0,0,0,211149
0,0,0,0,211150
0,0,0,0,211151
0,0,0,0,211152
0,0,0,0,211153
0,0,0,0,211154
0,0,0,0,211155
0,0,0,0,211156
0,0,0,0,211157
0,0,0,0,211158
0,0,0,0,211159
0,0,0,0,211160
0,0,0,0,211161
0,0,0,0,211162
0,0,0,0,211163
0,0,0,0,211164
0,0,0,0,211165
0,0,0,0,211166
0,0,0,0,211167
0,0,0,0,211168
0,0,0,0,211169
0,0,0,0,211170
0,0,0,0,211171
0,0,0,0,211172
0,0,0,0,211173
0,0,0,0,211174
0,0,0,0,211175
0,0,0,0,211176
0,0,0,0,211177
0,0,0,0,211178
0,0,0,0,211179
0,0,0,0,211180
0,0,0,0,211181
0,0,0,0,211182
0,0,0,0,211183
0,0,0,0,211184
0,0,0,0,211185
0,0,0,0,211186
0,0,0,0,211187
0,0,0,0,211188
0,0,0,0,211189
0,0,0,0,211190
0,0,0,0,211191
0,0,0,0,211192
0,0,0,0,211193
0,0,0,0,211194
0,0,0,0,211195
0,0,0,0,211196
0,0,0,0,211197
0,0,0,0,211198
0,0,0,0,211199
0,0,0,0,211200
0,0,0,0,211201
0,0,0,0,211202
0,0,0,0,211203
0,0,0,0,211204
0,0,0,0,211205
0,0,0,0,211206
0,0,0,0,211207
0,0,0,0,211208
0,0,0,0,211209
0,0,0,0,211210
0,0,0,0,211211
0,0,0,0,211212
0,0,0,0,211213
0,0,0,0,211214
0,0,0,0,211215
0,0,0,0,211216
0,0,0,0,211217
0,0,0,0,211218
0,0,0,0,211219
0,0,0,0,211220
0,0,0,0,211221
0,0,0,0,211222
0,0,0,0,211223
0,0,0,0,211224
0,0,0,0,211225
0,0,0,0,211226
0,0,0,0,211227
0,0,0,0,470000
0,0,0,0,470001
0,0,0,0,470002
0,0,0,0,470003
0,0,0,0,470004
0,0,0,0,470005
0,0,0,0,470006
0,0,0,0,470007
0,0,0,0,470008
0,0,0,0,470009
0,0,0,0,470010
0,0,0,0,470011
0,0,0,0,470012
0,0,0,0,470013
0,0,0,0,470014
0,0,0,0,470015
0,0,0,0,470016
0,0,0,0,470017
0,0,0,0,470018
0,0,0,0,470019
0,0,0,0,470020
0,0,0,0,470021
0,0,0,0,470022
0,0,0,0,470023
0,0,0,0,470024
0,0,0,0,470025
0,0,0,0,470026
0,0,0,0,470027
0,0,0,0,470028
0,0,0,0,470029
0,0,0,0,470030
0,0,0,0,470031
0,0,0,0,470032
0,0,0,0,470033
0,0,0,0,470034
0,0,0,0,470035
0,0,0,0,470036
0,0,0,0,470037
0,0,0,0,470038
0,0,0,0,470039
0,0,0,0,470040
0,0,0,0,470041
0,0,0,0,470042
0,0,0,0,470043
0,0,0,0,470044
0,0,0,0,470045
0,0,0,0,470046
0,0,0,0,470047
0,0,0,0,470048
0,0,0,0,470049
0,0,0,0,470050
0,0,0,0,470051
0,0,0,0,470052
0,0,0,0,470053
0,0,0,0,470054
0,0,0,0,470055
0,0,0,0,470056
0,0,0,0,470057
0,0,0,0,470058
0,0,0,0,470059
0,0,0,0,470060
0,0,0,0,470061
0,0,0,0,470062
0,0,0,0,470063
0,0,0,0,470064
0,0,0,0,470065
0,0,0,0,470066
0,0,0,0,470067
0,0,0,0,470068
0,0,0,0,470069
0,0,0,0,470070
0,0,0,0,470071
0,0,0,0,470072
0,0,0,0,470073
0,0,0,0,470074
0,0,0,0,470075
0,0,0,0,470076
0,0,0,0,470077
0,0,0,0,470078
0,0,0,0,470079
0,0,0,0,470080
0,0,0,0,470081
0,0,0,0,470082
0,0,0,0,470083
0,0,0,0,470084
0,0,0,0,470085
0,0,0,0,470086
0,0,0,0,470087
0,0,0,0,470088
0,0,0,0,470089
0,0,0,0,470090
0,0,0,0,470091
0,0,0,0,470092
0,0,0,0,470093
0,0,0,0,470094
0,0,0,0,470095
0,0,0,0,470096
0,0,0,0,470097
0,0,0,0,470098
0,0,0,0,470099
0,0,0,0,470100
0,0,0,0,470101
0,0,0,0,470102
0,0,0,0,470103
0,0,0,0,470104
0,0,0,0,470105
0,0,0,0,470106
0,0,0,0,470107
0,0,0,0,470108
0,0,0,0,470109
0,0,0,0,470110
0,0,0,0,470111
0,0,0,0,470112
0,0,0,0,470113
0,0,0,0,470114
0,0,0,0,470115
0,0,0,0,470116
0,0,0,0,470117
0,0,0,0,470118
0,0,0,0,470119
0,0,0,0,470120
0,0,0,0,470121
0,0,0,0,470122
0,0,0,0,470123
0,0,0,0,470124
0,0,0,0,470125
0,0,0,0,470126
0,0,0,0,470127
0,0,0,0,470128
0,0,0,0,470129
0,0,0,0,470130
0,0,0,0,470131
0,0,0,0,470132
0,0,0,0,470133
0,0,0,0,470134
0,0,0,0,470135
0,0,0,0,470136
0,0,0,0,470137
0,0,0,0,470138
0,0,0,0,470139
0,0,0,0,470140
0,0,0,0,470141
0,0,0,0,470142
0,0,0,0,470143
0,0,0,0,470144
0,0,0,0,470145
0,0,0,0,470146
0,0,0,0,470147
0,0,0,0,470148
0,0,0,0,470149
0,0,0,0,470150
0,0,0,0,470151
0,0,0,0,470152
0,0,0,0,470153
0,0,0,0,470154
0,0,0,0,470155
0,0,0,0,470156
0,0,0,0,470157
0,0,0,0,470158
0,0,0,0,470159
0,0,0,0,470160
0,0,0,0,470161
0,0,0,0,470162
0,0,0,0,470163
0,0,0,0,470164
0,0,0,0,470165
0,0,0,0,470166
0,0,0,0,470167
0,0,0,0,470168
0,0,0,0,470169
0,0,0,0,470170
0,0,0,0,470171
0,0,0,0,470172
0,0,0,0,470173
0,0,0,0,470174
0,0,0,0,470175
0,0,0,0,470176
0,0,0,0,470177
0,0,0,0,470178
0,0,0,0,470179
0,0,0,0,470180
0,0,0,0,470181
0,0,0,0,470182
0,0,0,0,470183
0,0,0,0,470184
0,0,0,0,470185
0,0,0,0,470186
0,0,0,0,470187
0,0,0,0,470188
0,0,0,0,470189
0,0,0,0,470190
0,0,0,0,470191
0,0,0,0,470192
0,0,0,0,470193
0,0,0,0,470194
0,0,0,0,470195
0,0,0,0,470196
0,0,0,0,470197
0,0,0,0,470198
0,0,0,0,470199
0,0,0,0,470200
0,0,0,0,470201
0,0,0,0,470202
0,0,0,0,470203
0,0,0,0,470204
0,0,0,0,470205
0,0,0,0,470206
0,0,0,0,470207
0,0,0,0,470208
0,0,0,0,470209
0,0,0,0,470210
0,0,0,0,470211
0,0,0,0,470212
0,0,0,0,470213
0,0,0,0,470214
0,0,0,0,470215
0,0,0,0,470216
0,0,0,0,470217
0,0,0,0,470218
0,0,0,0,470219
0,0,0,0,470220
0,0,0,0,470221
0,0,0,0,470222
0,0,0,0,470223
0,0,0,0,470224
0,0,0,0,470225
0,0,0,0,470226
0,0,0,0,470227
0,0,0,0,470228
0,0,0,0,470229
0,0,0,0,470230
0,0,0,0,470231
0,0,0,0,470232
0,0,0,0,470233
0,0,0,0,470234
0,0,0,0,470235
0,0,0,0,470236
0,0,0,0,470237
0,0,0,0,470238
0,0,0,0,470239
0,0,0,0,470240
0,0,0,0,470241
0,0,0,0,470242
0,0,0,0,470243
0,0,0,0,470244
0,0,0,0,470245
0,0,0,0,470246
0,0,0,0,470247
0,0,0,0,470248
0,0,0,0,470249
0,0,0,0,470250
0,0,0,0,470251
0,0,0,0,470252
0,0,0,0,470253
0,0,0,0,470254
0,0,0,0,470255
0,0,0,0,470256
0,0,0,0,470257
0,0,0,0,470258
0,0,0,0,470259
0,0,0,0,470260
0,0,0,0,470261
0,0,0,0,470262
0,0,0,0,470263
0,0,0,0,470264
0,0,0,0,470265
0,0,0,0,470266
0,0,0,0,470267
0,0,0,0,470268
0,0,0,0,470269
0,0,0,0,470270
0,0,0,0,470271
0,0,0,0,470272
0,0,0,0,470273
0,0,0,0,470274
0,0,0,0,470275
0,0,0,0,470276
0,0,0,0,470277
0,0,0,0,470278
0,0,0,0,470279
0,0,0,0,470280
0,0,0,0,470281
0,0,0,0,470282
0,0,0,0,470283
0,0,0,0,470284
0,0,0,0,470285
0,0,0,0,470286
0,0,0,0,470287
0,0,0,0,470288
0,0,0,0,470289
0,0,0,0,470290
0,0,0,0,470291
0,0,0,0,470292
0,0,0,0,470293
0,0,0,0,470294
0,0,0,0,470295
0,0,0,0,470296
0,0,0,0,470297
0,0,0,0,470298
0,0,0,0,470299
0,0,0,0,470300
0,0,0,0,470301
0,0,0,0,470302
0,0,0,0,470303
0,0,0,0,470304
0,0,0,0,470305
0,0,0,0,470306
0,0,0,0,470307
0,0,0,0,470308
0,0,0,0,470309
0,0,0,0,470310
0,0,0,0,470311
0,0,0,0,470312
0,0,0,0,470313
0,0,0,0,470314
0,0,0,0,470315
0,0,0,0,470316
0,0,0,0,470317
0,0,0,0,470318
0,0,0,0,470319
0,0,0,0,470320
0,0,0,0,470321
0,0,0,0,470322
0,0,0,0,470323
0,0,0,0,470324
0,0,0,0,470325
0,0,0,0,470326
0,0,0,0,470327
0,0,0,0,470328
0,0,0,0,470329
0,0,0,0,470330
0,0,0,0,470331
0,0,0,0,470332
0,0,0,0,470333
0,0,0,0,470334
0,0,0,0,470335
0,0,0,0,470336
0,0,0,0,470337
0,0,0,0,470338
0,0,0,0,470339
0,0,0,0,470340
0,0,0,0,470341
0,0,0,0,470342
0,0,0,0,470343
0,0,0,0,470344
0,0,0,0,470345
0,0,0,0,470346
0,0,0,0,470347
0,0,0,0,470348
0,0,0,0,470349
0,0,0,0,470350
0,0,0,0,470351
0,0,0,0,470352
0,0,0,0,470353
0,0,0,0,470354
0,0,0,0,470355
0,0,0,0,470356
0,0,0,0,470357
0,0,0,0,470358
0,0,0,0,470359
0,0,0,0,470360
0,0,0,0,470361
0,0,0,0,470362
0,0,0,0,470363
0,0,0,0,470364
0,0,0,0,470365
0,0,0,0,470366
0,0,0,0,470367
0,0,0,0,470368
0,0,0,0,470369
0,0,0,0,470370
0,0,0,0,470371
0,0,0,0,470372
0,0,0,0,470373
0,0,0,0,470374
0,0,0,0,470375
0,0,0,0,470376
0,0,0,0,470377
0,0,0,0,990000
0,0,0,0,990002
0,0,0,0,990003
0,0,0,0,990004
0,0,0,0,990005
0,0,0,0,990007
0,0,0,0,990008
0,0,0,0,990009
0,0,0,0,990010
0,0,0,0,990011
0,0,0,0,990012
0,0,0,0,990014
0,0,0,0,990015
0,0,0,0,990016
0,0,0,0,990017
0,0,0,0,990018
0,0,0,0,990019
0,0,0,0,990020
0,0,0,0,990022
0,0,0,0,990023
0,0,0,0,990024
0,0,0,0,990025
0,0,0,0,990027
0,0,0,0,990028
0,0,0,0,990029
0,0,0,0,990031
0,0,0,0,990032
0,0,0,0,990033
0,0,0,0,990034
0,0,0,0,990035
0,0,0,0,990036
0,0,0,0,990037
0,0,0,0,990038
0,0,0,0,990039
0,0,0,0,990040
0,0,0,0,990041
0,0,0,0,990044
0,0,0,0,990045
0,0,0,0,990046
0,0,0,0,990047
0,0,0,0,990048
0,0,0,0,990049
0,0,0,0,990050
0,0,0,0,990051
0,0,0,0,990053
0,0,0,0,990054
0,0,0,0,990055
0,0,0,0,990056
0,0,0,0,990057
0,0,0,0,990058
0,0,0,0,990059
0,0,0,0,990060
0,0,0,0,990061
0,0,0,0,990062
0,0,0,0,990063
0,0,0,0,990064
0,0,0,0,990065
0,0,0,0,990066
0,0,0,0,990067
0,0,0,0,990068
0,0,0,0,990069
0,0,0,0,990070
0,0,0,0,990071
0,0,0,0,990072
0,0,0,0,990073
0,0,0,0,990074
0,0,0,0,990075
0,0,0,0,990076
0,0,0,0,990077
0,0,0,0,990078
0,0,0,0,990080
0,0,0,0,990082
0,0,0,0,990083
0,0,0,0,990084
0,0,0,0,990085
0,0,0,0,990086
0,0,0,0,990087
0,0,0,0,990088
